frame,x,y,dx_from_ref,dy_from_ref
1009,320,534,-1064,102
1010,321,528,-1063,96
1011,314,545,-1070,113
1012,221,530,-1163,98
1013,216,563,-1168,131
1014,219,546,-1165,114
1015,216,563,-1168,131
1016,219,553,-1165,121
1017,219,556,-1165,124
1018,219,542,-1165,110
1019,218,565,-1166,133
1020,218,549,-1166,117
1021,217,563,-1167,131
1022,215,552,-1169,120
1023,215,564,-1169,132
1024,214,552,-1170,120
1025,211,565,-1173,133
1026,208,547,-1176,115
1027,208,562,-1176,130
1028,205,556,-1179,124
1029,203,575,-1181,143
1030,199,555,-1185,123
1031,197,573,-1187,141
1032,194,576,-1190,144
1033,190,573,-1194,141
1034,187,577,-1197,145
1035,183,550,-1201,118
1036,179,585,-1205,153
1037,175,601,-1209,169
1038,169,580,-1215,148
1039,166,593,-1218,161
1040,162,560,-1222,128
1041,155,574,-1229,142
1042,151,564,-1233,132
1043,138,629,-1246,197
1044,139,569,-1245,137
1045,125,634,-1259,202
1046,123,584,-1261,152
1047,115,606,-1269,174
1048,108,594,-1276,162
1049,98,628,-1286,196
1050,97,602,-1287,170
1051,85,638,-1299,206
1052,85,606,-1299,174
1053,364,565,-1020,133
1054,351,536,-1033,104
1055,67,693,-1317,261
1056,332,536,-1052,104
1057,330,562,-1054,130
1058,313,538,-1071,106
1059,312,564,-1072,132
1060,294,538,-1090,106
1061,288,545,-1096,113
1062,204,595,-1180,163
1063,268,551,-1116,119
1064,255,541,-1129,109
1065,204,580,-1180,148
1066,209,588,-1175,156
1067,206,590,-1178,158
1068,191,575,-1193,143
1069,178,593,-1206,161
1070,182,613,-1202,181
1071,168,584,-1216,152
1072,165,601,-1219,169
1073,164,575,-1220,143
1074,159,610,-1225,178
1075,170,630,-1214,198
1076,166,648,-1218,216
1077,158,648,-1226,216
1078,156,661,-1228,229
1079,141,643,-1243,211
1080,133,648,-1251,216
1081,135,672,-1249,240
1082,123,665,-1261,233
1083,121,695,-1263,263
1084,109,668,-1275,236
1085,102,684,-1282,252
1086,93,665,-1291,233
1087,92,697,-1292,265
1088,87,675,-1297,243
1089,85,670,-1299,238
1090,73,644,-1311,212
1091,76,686,-1308,254
1092,71,700,-1313,268
1093,65,690,-1319,258
1094,62,688,-1322,256
1095,58,674,-1326,242
1096,53,696,-1331,264
1097,51,669,-1333,237
1098,1577,261,193,-171
1099,1577,261,193,-171
1100,1577,261,193,-171
1101,1577,261,193,-171
1102,1576,261,192,-171
1103,1577,261,193,-171
1104,1577,261,193,-171
1105,1577,261,193,-171
1106,1576,261,192,-171
1107,1577,261,193,-171
1108,1577,261,193,-171
1109,1576,261,192,-171
1110,1576,261,192,-171
1111,1576,261,192,-171
1112,1576,261,192,-171
1113,1576,261,192,-171
1114,1576,261,192,-171
1115,1576,261,192,-171
1116,1576,261,192,-171
1117,1576,261,192,-171
1118,1576,261,192,-171
1119,1577,261,193,-171
1120,1576,261,192,-171
1121,1577,261,193,-171
1122,1576,261,192,-171
1123,1576,261,192,-171
1124,1576,261,192,-171
1125,1576,261,192,-171
1126,1576,261,192,-171
1127,1576,261,192,-171
1128,1577,261,193,-171
1129,1576,261,192,-171
1130,1576,261,192,-171
1131,1576,261,192,-171
1132,1576,261,192,-171
1133,1577,261,193,-171
