frame,x,y,dx_from_ref,dy_from_ref
1050,1050,476,-8,-6
1051,1035,476,-23,-6
1052,1021,476,-37,-6
1053,1012,475,-46,-7
1054,1007,475,-51,-7
1055,1007,475,-51,-7
1056,1012,475,-46,-7
1057,1022,476,-36,-6
1058,1035,476,-23,-6
1059,1050,476,-8,-6
1060,1067,477,9,-5
1061,1082,478,24,-4
1062,1095,479,37,-3
1063,1105,479,47,-3
1064,1110,480,52,-2
1065,1110,480,52,-2
1066,1104,479,46,-3
1067,1095,479,37,-3
1068,1082,478,24,-4
1069,1067,478,9,-4
1070,1051,477,-7,-5
1071,1035,476,-23,-6
1072,1022,476,-36,-6
1073,1013,475,-45,-7
1074,1008,475,-50,-7
1075,1008,475,-50,-7
1076,1013,475,-45,-7
1077,1022,475,-36,-7
1078,1035,476,-23,-6
1079,1050,477,-8,-5
1080,1066,478,8,-4
1081,1081,478,23,-4
1082,1094,479,36,-3
1083,1103,479,45,-3
1084,1109,480,51,-2
1085,1109,479,51,-3
1086,1104,479,46,-3
1087,1095,479,37,-3
1088,1082,478,24,-4
1089,1067,478,9,-4
1090,1051,477,-7,-5
1091,1036,476,-22,-6
1092,1023,476,-35,-6
1093,1014,475,-44,-7
1094,1008,475,-50,-7
1095,1008,475,-50,-7
1096,1013,475,-45,-7
1097,1022,476,-36,-6
1098,1035,476,-23,-6
1099,1050,476,-8,-6
1100,1065,477,7,-5
1101,1080,478,22,-4
1102,1093,479,35,-3
1103,1103,479,45,-3
1104,1108,479,50,-3
1105,1108,479,50,-3
1106,1104,479,46,-3
1107,1095,479,37,-3
1108,1082,478,24,-4
1109,1067,477,9,-5
1110,1052,477,-6,-5
1111,1037,476,-21,-6
1112,1024,476,-34,-6
1113,1015,475,-43,-7
1114,1009,475,-49,-7
1115,1009,475,-49,-7
1116,1014,475,-44,-7
1117,1022,475,-36,-7
1118,1035,476,-23,-6
