frame,x,y,dx_from_ref,dy_from_ref
820,924,548,-48,56
821,924,549,-48,57
822,927,548,-45,56
823,931,549,-41,57
824,942,550,-30,58
825,951,551,-21,59
826,964,550,-8,58
827,974,550,2,58
828,998,549,26,57
829,1018,549,46,57
830,1053,546,81,54
831,1077,543,105,51
832,1115,538,143,46
833,1141,533,169,41
